timestamp,client_ip,method,url,path,body,body_len,body_entropy,special_char_count,path_depth,query_length,has_file_upload,response_status,response_length
2025-12-24T06:29:50Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Bcp&submit=submit,22,3.811,1,4,0,0,200,4352
2025-12-24T06:29:56Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ping+-c+4+127.0.0.1&submit=submit,36,4.309,1,4,0,0,200,4465
2025-12-24T06:30:02Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Bpwd&submit=submit,23,4.067,1,4,0,0,200,4453
2025-12-24T06:30:08Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ls&submit=submit,19,4.256,1,4,0,0,200,4390
2025-12-24T06:30:14Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ls+%2Fvar%2Fwww%2Fdvwa%2Fvulnerabilities%2Fexec&submit=submit,64,3.567,1,4,0,0,200,4422
2025-12-24T06:30:20Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=whoami&submit=submit,23,3.915,1,4,0,0,200,4330
2025-12-24T06:30:26Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=id&submit=submit,19,3.172,1,4,0,0,200,4441
2025-12-24T06:30:32Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ls+-la&submit=submit,23,4.543,1,4,0,0,200,4308
2025-12-24T06:30:38Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=id&submit=submit,19,3.844,1,4,0,0,200,4308
2025-12-24T06:30:44Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=id&submit=submit,19,4.044,1,4,0,0,200,4472
2025-12-24T06:30:50Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Buname+-a&submit=submit,28,3.936,1,4,0,0,200,4495
2025-12-24T06:30:56Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=id&submit=submit,19,3.413,1,4,0,0,200,4449
2025-12-24T06:31:02Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=whoami&submit=submit,23,3.995,1,4,0,0,200,4414
2025-12-24T06:31:08Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ls+-la&submit=submit,23,3.494,1,4,0,0,200,4493
2025-12-24T06:31:14Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ls+-la&submit=submit,23,3.634,1,4,0,0,200,4374
2025-12-24T06:31:20Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Bpwd&submit=submit,23,4.265,1,4,0,0,200,4350
2025-12-24T06:31:26Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=id&submit=submit,19,4.507,1,4,0,0,200,4316
2025-12-24T06:31:32Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ls&submit=submit,19,3.83,1,4,0,0,200,4367
2025-12-24T06:31:38Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Bpwd&submit=submit,23,4.019,1,4,0,0,200,4450
2025-12-24T06:31:44Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Bcat+/etc/passwd&submit=submit,35,3.705,1,4,0,0,200,4485
2025-12-24T06:31:50Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ls+-la&submit=submit,23,4.476,1,4,0,0,200,4463
2025-12-24T06:31:56Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Bcp&submit=submit,22,4.451,1,4,0,0,200,4365
2025-12-24T06:32:02Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Bpwd&submit=submit,23,3.466,1,4,0,0,200,4471
2025-12-24T06:32:08Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Bcat+/etc/passwd&submit=submit,35,4.316,1,4,0,0,200,4369
2025-12-24T06:32:14Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Bcat+/etc/passwd&submit=submit,35,3.532,1,4,0,0,200,4327
2025-12-24T06:32:20Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=id&submit=submit,19,4.429,1,4,0,0,200,4476
2025-12-24T06:32:26Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ls+%2Fvar%2Fwww%2Fdvwa%2Fvulnerabilities%2Fexec&submit=submit,64,4.429,1,4,0,0,200,4332
2025-12-24T06:32:32Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Bpwd&submit=submit,23,4.556,1,4,0,0,200,4431
2025-12-24T06:32:38Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=whoami&submit=submit,23,3.937,1,4,0,0,200,4373
2025-12-24T06:32:44Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Buname+-a&submit=submit,28,4.536,1,4,0,0,200,4450
2025-12-24T06:32:50Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Bcp&submit=submit,22,3.139,1,4,0,0,200,4331
2025-12-24T06:32:56Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Bpwd&submit=submit,23,4.116,1,4,0,0,200,4428
2025-12-24T06:33:02Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ping+-c+4+127.0.0.1&submit=submit,36,3.833,1,4,0,0,200,4388
2025-12-24T06:33:08Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ls&submit=submit,19,4.196,1,4,0,0,200,4405
2025-12-24T06:33:14Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=id&submit=submit,19,3.866,1,4,0,0,200,4453
2025-12-24T06:33:20Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=id&submit=submit,19,3.494,1,4,0,0,200,4450
2025-12-24T06:33:26Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ls+%2Fvar%2Fwww%2Fdvwa%2Fvulnerabilities%2Fexec&submit=submit,64,3.316,1,4,0,0,200,4364
2025-12-24T06:33:32Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ls+-la&submit=submit,23,3.698,1,4,0,0,200,4494
2025-12-24T06:33:38Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=whoami&submit=submit,23,4.358,1,4,0,0,200,4393
2025-12-24T06:33:44Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ls&submit=submit,19,4.443,1,4,0,0,200,4472
2025-12-24T06:33:50Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=whoami&submit=submit,23,3.333,1,4,0,0,200,4478
2025-12-24T06:33:56Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ls&submit=submit,19,3.401,1,4,0,0,200,4479
2025-12-24T06:34:02Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ls+%2Fvar%2Fwww%2Fdvwa%2Fvulnerabilities%2Fexec&submit=submit,64,4.578,1,4,0,0,200,4478
2025-12-24T06:34:08Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ls&submit=submit,19,4.491,1,4,0,0,200,4387
2025-12-24T06:34:14Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Bcp&submit=submit,22,3.885,1,4,0,0,200,4377
2025-12-24T06:34:20Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ls&submit=submit,19,4.028,1,4,0,0,200,4396
2025-12-24T06:34:26Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Bpwd&submit=submit,23,4.319,1,4,0,0,200,4341
2025-12-24T06:34:32Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ls+-la&submit=submit,23,4.39,1,4,0,0,200,4306
2025-12-24T06:34:38Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Buname+-a&submit=submit,28,3.969,1,4,0,0,200,4335
2025-12-24T06:34:44Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ls+-la&submit=submit,23,4.111,1,4,0,0,200,4460
2025-12-24T06:34:50Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ping+-c+4+127.0.0.1&submit=submit,36,4.45,1,4,0,0,200,4460
2025-12-24T06:34:56Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Bcp&submit=submit,22,3.452,1,4,0,0,200,4373
2025-12-24T06:35:02Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Buname+-a&submit=submit,28,3.218,1,4,0,0,200,4321
2025-12-24T06:35:08Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Buname+-a&submit=submit,28,3.921,1,4,0,0,200,4476
2025-12-24T06:35:14Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ls+-la&submit=submit,23,4.067,1,4,0,0,200,4396
2025-12-24T06:35:20Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Bcp&submit=submit,22,3.157,1,4,0,0,200,4324
2025-12-24T06:35:26Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ls&submit=submit,19,3.155,1,4,0,0,200,4447
2025-12-24T06:35:32Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=id&submit=submit,19,3.2,1,4,0,0,200,4488
2025-12-24T06:35:38Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Bcp&submit=submit,22,3.394,1,4,0,0,200,4492
2025-12-24T06:35:44Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Bcp&submit=submit,22,3.842,1,4,0,0,200,4443
2025-12-24T06:35:50Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Bpwd&submit=submit,23,4.371,1,4,0,0,200,4425
2025-12-24T06:35:56Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ls&submit=submit,19,3.28,1,4,0,0,200,4492
2025-12-24T06:36:02Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Bcp&submit=submit,22,4.251,1,4,0,0,200,4484
2025-12-24T06:36:08Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Bcat+/etc/passwd&submit=submit,35,3.257,1,4,0,0,200,4444
2025-12-24T06:36:14Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Bcp&submit=submit,22,4.07,1,4,0,0,200,4360
2025-12-24T06:36:20Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ls&submit=submit,19,4.251,1,4,0,0,200,4420
2025-12-24T06:36:26Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=id&submit=submit,19,3.147,1,4,0,0,200,4401
2025-12-24T06:36:32Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Bcp&submit=submit,22,3.967,1,4,0,0,200,4496
2025-12-24T06:36:38Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Bpwd&submit=submit,23,3.306,1,4,0,0,200,4300
2025-12-24T06:36:44Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ls+-la&submit=submit,23,4.248,1,4,0,0,200,4399
2025-12-24T06:36:50Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=id&submit=submit,19,3.629,1,4,0,0,200,4452
2025-12-24T06:36:56Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ls+-la&submit=submit,23,3.689,1,4,0,0,200,4481
2025-12-24T06:37:02Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ls+%2Fvar%2Fwww%2Fdvwa%2Fvulnerabilities%2Fexec&submit=submit,64,4.305,1,4,0,0,200,4306
2025-12-24T06:37:08Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ls+%2Fvar%2Fwww%2Fdvwa%2Fvulnerabilities%2Fexec&submit=submit,64,3.156,1,4,0,0,200,4333
2025-12-24T06:37:14Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Bpwd&submit=submit,23,3.479,1,4,0,0,200,4324
2025-12-24T06:37:20Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Bcp&submit=submit,22,3.463,1,4,0,0,200,4467
2025-12-24T06:37:26Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=id&submit=submit,19,3.882,1,4,0,0,200,4487
2025-12-24T06:37:32Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ls+%2Fvar%2Fwww%2Fdvwa%2Fvulnerabilities%2Fexec&submit=submit,64,3.979,1,4,0,0,200,4447
2025-12-24T06:37:38Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Buname+-a&submit=submit,28,4.354,1,4,0,0,200,4385
2025-12-24T06:37:44Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Buname+-a&submit=submit,28,3.76,1,4,0,0,200,4449
2025-12-24T06:37:50Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ls+-la&submit=submit,23,4.118,1,4,0,0,200,4430
2025-12-24T06:37:56Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Bcp&submit=submit,22,3.303,1,4,0,0,200,4406
2025-12-24T06:38:02Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Bpwd&submit=submit,23,4.415,1,4,0,0,200,4432
2025-12-24T06:38:08Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ping+-c+4+127.0.0.1&submit=submit,36,4.533,1,4,0,0,200,4331
2025-12-24T06:38:14Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ls+-la&submit=submit,23,3.517,1,4,0,0,200,4468
2025-12-24T06:38:20Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=whoami&submit=submit,23,3.657,1,4,0,0,200,4373
2025-12-24T06:38:26Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=whoami&submit=submit,23,3.219,1,4,0,0,200,4361
2025-12-24T06:38:32Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ls&submit=submit,19,3.784,1,4,0,0,200,4498
2025-12-24T06:38:38Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Bcat+/etc/passwd&submit=submit,35,3.382,1,4,0,0,200,4420
2025-12-24T06:38:44Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ls+%2Fvar%2Fwww%2Fdvwa%2Fvulnerabilities%2Fexec&submit=submit,64,3.544,1,4,0,0,200,4375
2025-12-24T06:38:50Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Bcat+/etc/passwd&submit=submit,35,4.243,1,4,0,0,200,4443
2025-12-24T06:38:56Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Bpwd&submit=submit,23,4.331,1,4,0,0,200,4372
2025-12-24T06:39:02Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Bcp&submit=submit,22,4.359,1,4,0,0,200,4365
2025-12-24T06:39:08Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ping+-c+4+127.0.0.1&submit=submit,36,3.688,1,4,0,0,200,4448
2025-12-24T06:39:14Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ls+-la&submit=submit,23,4.264,1,4,0,0,200,4309
2025-12-24T06:39:20Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ls&submit=submit,19,4.26,1,4,0,0,200,4449
2025-12-24T06:39:26Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ls&submit=submit,19,3.467,1,4,0,0,200,4463
2025-12-24T06:39:32Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Bcp&submit=submit,22,4.443,1,4,0,0,200,4356
2025-12-24T06:39:38Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Bcp&submit=submit,22,3.123,1,4,0,0,200,4490
2025-12-24T06:39:44Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=whoami&submit=submit,23,3.303,1,4,0,0,200,4487
2025-12-24T06:39:50Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=%3Bcp&submit=submit,22,3.901,1,4,0,0,200,4481
2025-12-24T06:39:56Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ping+-c+4+127.0.0.1&submit=submit,36,3.359,1,4,0,0,200,4399
2025-12-24T06:40:02Z,"('127.0.0.1', 50942)",POST,http://192.168.122.170/dvwa/vulnerabilities/exec/,/dvwa/vulnerabilities/exec/,ip=ls+-la&submit=submit,23,3.941,1,4,0,0,200,4313
